tripid,haulno,gear,faddescription,shotdate,shottime,shotdepth,shotlatdeg,shotlatmins,shotlondeg,shotlonmins,hauldate,haulquarter,haultime,hauldepth,haullatdeg,haullatmins,haullondeg,haullonmins,icesdivision,haulicesrectangle,haulwindspeed,haulwindbeaufort,haulwinddirectiion,haulwindcompass,towduration,towcorrection,BAIT_TYPE,CETACEAN_MITIGATION_DEVICES,CHAIN_MAT,COD_END_MESH_MM,COD_END_TWINE_CONSTRUCTION,COD_END_TWINE_DIA_MM,COMBINED_BEAM_LENGTH_M,COMBINED_FISHING_LINE_LENGTHM,CONDITION_OF_NET,DOOR_SPREAD_ESTM,ENTRANCE_SIZE_MM,ESTIMATED_DOOR_SPREAD_M,FOOTROPE_LENGTH_M,GILLNET_TWINE_CONSTRUCTION,GILLNET_TWINE_DIAMETER_MM,HANGING_RATIO,HANGING_RATIO_3,HEADROPE_LENGTH_M,HOOK_SIZE,INDIVIDUAL_BEAM_LENGTH_M,INNER_MESH_SIZE_MM,INNER_TWINE_DIAMETER,LENGTH_OF_FISHING_LINE_M,LENGTH_OF_STRING_M,LENGTH_OF_TIER_OR_FLEET_M,MESH_SIZE_IN_DIAMOND_PANEL_MM,MESH_SIZE_IN_SQUARE_MESH_PANEL_MM,MESH_SIZE_MM,MESHES_DEEP_INNER_ONLY_NET,MESHES_DEEP_OUTER_NET,NUMBER_OF_HOOKS_IN_STRING,NUMBER_OF_LINES,NUMBER_OF_NETS_IN_TIER,NUMBER_OF_POTS_IN_STRING,NUMBER_OF_TEETH_ON_A_SINGLE_DREDGE,NUMBER_OF_TICKLER_CHAINS,OUTER_MESH_SIZE_MM,OUTER_TWINE_DIAMETER,RING_DIAMETER_MM,SELECTIVITY,SELECTIVITY_DEVICE,SPREAD_BETWEEN_VESSELS_ESTM,SQUARE_MESH_SIZE_MM,TOTAL_NUMBER_OF_DREDGES_USED,VEIL_MESH_SIZE_MM,WIDTH_OD_INDIVIDUAL_DREDGE_M,WIDTH_OF_INDIVIDUAL_DREDGE_M,CHECK
PH222BT,19,1,Beam trawl,03/09/2022,06:20:00,79,49,41,-4,-8,03/09/2022,3,09:00:00,77,49,43,-4,-6,VIIE,28E5,NULL,3,NULL,SW ,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,20,1,Beam trawl,03/09/2022,09:20:00,80,49,43,-4,-6,03/09/2022,3,12:00:00,77,49,46,-4,-54,VIIE,28E5,NULL,02-Mar,NULL,SW ,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,21,1,Beam trawl,03/09/2022,12:20:00,77,49,46,-4,-53,03/09/2022,3,15:00:00,77,49,46,-4,-4,VIIE,28E5,NULL,02-Mar,NULL,SW ,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,22,1,Beam trawl,03/09/2022,15:20:00,77,49,46,-4,-4,03/09/2022,3,18:00:00,77,49,46,-4,-4,VIIE,28E5,NULL,04-May,NULL,SW ,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,27,1,Beam trawl,04/09/2022,06:20:00,79,49,52,-4,-34,04/09/2022,3,09:00:00,80,49,54,-4,-34,VIIE,28E5,NULL,6,NULL,SW ,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,28,1,Beam trawl,04/09/2022,09:20:00,80,49,55,-4,-34,04/09/2022,3,12:00:00,80,49,53,-4,-34,VIIE,28E5,NULL,4,NULL,SW ,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,29,1,Beam trawl,04/09/2022,12:20:00,80,49,53,-4,-34,04/09/2022,3,15:00:00,75,50,2,-4,-5,VIIE,29E5,NULL,4,NULL,SW ,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,35,1,Beam trawl,05/09/2022,06:30:00,80,49,54,-4,-48,05/09/2022,3,09:00:00,80,49,54,-4,-46,VIIE,28E5,NULL,3,NULL,S  ,150,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,36,1,Beam trawl,05/09/2022,09:20:00,80,49,54,-4,-46,05/09/2022,3,12:00:00,84,49,53,-4,-49,VIIE,28E5,NULL,03-Apr,NULL,S  ,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,40,1,Beam trawl,05/09/2022,21:20:00,82,49,50,-4,-49,06/09/2022,3,00:00:00,84,49,51,-4,-52,VIIE,28E5,NULL,6,NULL,SSE,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,43,1,Beam trawl,06/09/2022,06:20:00,82,49,53,-4,-50,06/09/2022,3,08:25:00,82,49,50,-4,-52,VIIE,28E5,NULL,4,NULL,S  ,125,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,44,1,Beam trawl,06/09/2022,09:10:00,84,49,50,-4,-52,06/09/2022,3,12:00:00,86,49,44,-4,-45,VIIE,28E5,NULL,4,NULL,SSW,170,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,45,1,Beam trawl,06/09/2022,12:20:00,84,49,44,-4,-44,06/09/2022,3,15:00:00,84,49,41,-4,-29,VIIE,28E5,NULL,03-Apr,NULL,S  ,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,46,1,Beam trawl,06/09/2022,15:20:00,84,49,41,-4,-28,06/09/2022,3,18:00:00,79,49,43,-4,-12,VIIE,28E5,NULL,03-Apr,NULL,S  ,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,47,1,Beam trawl,06/09/2022,18:20:00,79,49,41,-4,-28,06/09/2022,3,21:00:00,77,49,43,-4,-12,VIIE,28E5,NULL,4,NULL,S  ,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,48,1,Beam trawl,06/09/2022,21:35:00,77,49,45,-4,-10,07/09/2022,3,00:00:00,79,49,41,-4,-10,VIIE,28E5,NULL,4,NULL,S  ,145,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,51,1,Beam trawl,07/09/2022,06:20:00,80,49,40,-4,-4,07/09/2022,3,09:00:00,77,49,40,-4,-5,VIIE,28E5,NULL,04-May,NULL,SSW,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,52,1,Beam trawl,07/09/2022,09:30:00,79,49,40,-4,-5,07/09/2022,3,12:00:00,79,49,42,-4,-5,VIIE,28E5,NULL,4,NULL,SSW,150,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,55,1,Beam trawl,07/09/2022,18:20:00,80,49,42,-4,-3,07/09/2022,3,21:00:00,77,49,48,-4,-13,VIIE,28E5,NULL,03-Apr,NULL,SSW,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,56,1,Beam trawl,07/09/2022,21:20:00,77,49,49,-4,-13,08/09/2022,3,00:00:00,79,49,41,-4,-9,VIIE,28E5,NULL,03-Apr,NULL,SSW,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222BT,59,1,Beam trawl,08/09/2022,06:20:00,79,49,46,-4,-10,08/09/2022,3,09:00:00,79,49,56,-4,-5,VIIE,28E5,NULL,03-Apr,NULL,SW ,160,NULL,NULL,NULL,No,80,Single Braided,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222HL,1,72,Hand lines (incl. gurdy),15/07/2022,08:39:00,60,50,18,-4,-8,15/07/2022,3,08:49:00,60,50,18,-4,-8,VIIE,29E5,6,2,NULL,N  ,10,NULL,Artificial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222HL,2,72,Hand lines (incl. gurdy),15/07/2022,09:32:00,55,50,14,-4,-12,15/07/2022,3,10:17:00,56,50,14,-4,-11,VIIE,29E5,7,3,NULL,N  ,45,NULL,Artificial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222HL,3,72,Hand lines (incl. gurdy),15/07/2022,10:50:00,18,50,11,-4,-16,15/07/2022,3,11:43:00,18,50,11,-4,-16,VIIE,29E5,1,1,NULL,NE ,53,NULL,Pilchard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
PH222HL,4,72,Hand lines (incl. gurdy),15/07/2022,11:44:00,18,50,11,-4,-16,15/07/2022,3,15:52:00,10,50,11,-4,-16,VIIE,29E5,6,2,NULL,NE ,248,NULL,Pilchard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
PH223OT,1,7,Otter trawl (unspecified),23/07/2023,13:00:00,70,50,1,-4,-12,23/07/2023,3,18:30:00,70,49,57,-4,-10,VIIE,28E5,NULL,4,NULL,SW ,330,NULL,NULL,NULL,NULL,100,Single Braided,3,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
PH223OT,2,7,Otter trawl (unspecified),23/07/2023,19:30:00,70,49,56,-4,-11,24/07/2023,3,01:15:00,70,49,49,-4,-11,VIIE,28E5,NULL,3,NULL,SW ,345,NULL,NULL,NULL,NULL,100,Single Braided,3,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
PH223OT,3,7,Otter trawl (unspecified),24/07/2023,03:00:00,70,49,49,-4,-12,24/07/2023,3,07:00:00,79,49,44,-4,-26,VIIE,28E5,NULL,3,NULL,NW ,240,NULL,NULL,NULL,NULL,100,Single Braided,3,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
PH223OT,4,7,Otter trawl (unspecified),24/07/2023,09:15:00,79,49,46,-4,-19,24/07/2023,3,13:45:00,66,49,51,-4,-1,VIIE,28E5,NULL,03-Apr,NULL,NW ,270,NULL,NULL,NULL,NULL,100,Single Braided,3,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
PH223OT,5,7,Otter trawl (unspecified),24/07/2023,15:00:00,64,49,51,-3,-59,24/07/2023,3,20:30:00,71,49,50,-4,-19,VIIE,28E5,NULL,03-Apr,NULL,NW ,330,NULL,NULL,NULL,NULL,100,Single Braided,3,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
PH223OT,6,7,Otter trawl (unspecified),24/07/2023,21:15:00,71,49,50,-4,-20,25/07/2023,3,03:00:00,68,49,59,-4,0,VIIE,28E6,NULL,5,NULL,W  ,345,NULL,NULL,NULL,NULL,100,Single Braided,3,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH223OT,7,7,Otter trawl (unspecified),25/07/2023,03:30:00,68,49,59,-4,0,25/07/2023,3,09:30:00,68,49,59,-4,-1,VIIE,28E5,NULL,1,NULL,S  ,360,NULL,NULL,NULL,NULL,100,Single Braided,3,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH223OT,8,7,Otter trawl (unspecified),25/07/2023,10:15:00,68,49,59,-4,-1,25/07/2023,3,17:00:00,70,50,1,-4,-4,VIIE,29E5,NULL,03-Apr,NULL,SW ,405,NULL,NULL,NULL,NULL,100,Single Braided,3,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH223OT,10,7,Otter trawl (unspecified),26/07/2023,01:45:00,70,49,58,-4,-4,26/07/2023,3,08:00:00,68,50,1,-4,0,VIIE,29E6,NULL,1,NULL,SE ,375,NULL,NULL,NULL,NULL,100,Single Braided,3,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH223OT,11,7,Otter trawl (unspecified),26/07/2023,08:30:00,68,50,1,-4,0,26/07/2023,3,13:30:00,66,50,5,-4,-8,VIIE,29E5,NULL,3,NULL,SW ,300,NULL,NULL,NULL,NULL,100,Single Braided,3,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
PH319BT,1,1,Beam trawl,27/03/2019,01:45:00,86,49,46,-5,-3,27/03/2019,1,04:00:00,84.1,49,42,-5,-3,VIIE,28E4,NULL,01-Feb,NULL,NW ,135,NULL,NULL,NULL,Yes,80,Single Braided,5.5,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,27,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square mesh codend,NULL,NULL,NULL,NULL,NULL,NULL,0
PH319BT,2,1,Beam trawl,27/03/2019,04:20:00,84.1,49,43,-5,-3,27/03/2019,1,06:35:00,87.8,49,42,-5,-4,VIIE,28E4,NULL,01-Feb,NULL,NW ,135,NULL,NULL,NULL,Yes,80,Single Braided,5.5,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,27,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square mesh codend,NULL,NULL,NULL,NULL,NULL,NULL,1
PH319BT,3,1,Beam trawl,27/03/2019,06:55:00,87.8,49,41,-5,-4,27/03/2019,1,09:10:00,87.8,49,46,-5,-4,VIIE,28E4,NULL,01-Feb,NULL,N  ,135,NULL,NULL,NULL,Yes,80,Single Braided,5.5,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,27,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square mesh codend,NULL,NULL,NULL,NULL,NULL,NULL,1
PH319BT,4,1,Beam trawl,27/03/2019,09:30:00,87.8,49,45,-5,-4,27/03/2019,1,11:45:00,91.4,49,38,-5,-8,VIIE,28E4,NULL,01-Feb,NULL,NE ,135,NULL,NULL,NULL,Yes,80,Single Braided,5.5,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,27,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square mesh codend,NULL,NULL,NULL,NULL,NULL,NULL,1
PH319BT,5,1,Beam trawl,27/03/2019,12:05:00,91.4,49,37,-5,-9,27/03/2019,1,14:20:00,95.1,49,32,-5,-16,VIIE,28E4,NULL,01-Feb,NULL,E  ,135,NULL,NULL,NULL,Yes,80,Single Braided,5.5,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,27,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square mesh codend,NULL,NULL,NULL,NULL,NULL,NULL,1
PH319BT,6,1,Beam trawl,27/03/2019,14:40:00,96.9,49,31,-5,-18,27/03/2019,1,17:00:00,102.4,49,27,-5,-26,VIIH,27E4,NULL,1,NULL,S  ,140,NULL,NULL,NULL,Yes,80,Single Braided,5.5,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,27,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square mesh codend,NULL,NULL,NULL,NULL,NULL,NULL,1
PH319BT,7,1,Beam trawl,27/03/2019,17:25:00,102.4,49,26,-5,-27,27/03/2019,1,18:45:00,106.1,50,27,-5,-39,VIIH,29E4,NULL,1,NULL,S  ,80,NULL,NULL,NULL,Yes,80,Single Braided,5.5,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,27,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square mesh codend,NULL,NULL,NULL,NULL,NULL,NULL,1
PH319BT,10,1,Beam trawl,28/03/2019,01:50:00,106.1,49,22,-5,-52,28/03/2019,1,04:10:00,109.7,49,16,-5,-3,VIIH,27E4,NULL,0,NULL,NULL,140,NULL,NULL,NULL,Yes,80,Single Braided,5.5,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,27,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square mesh codend,NULL,NULL,NULL,NULL,NULL,NULL,1
PH319BT,11,1,Beam trawl,28/03/2019,04:25:00,117,49,16,-6,-5,28/03/2019,1,06:55:00,117,49,13,-6,-17,VIIH,27E3,NULL,1,NULL,NE ,150,NULL,NULL,NULL,Yes,80,Single Braided,5.5,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,27,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square mesh codend,NULL,NULL,NULL,NULL,NULL,NULL,1
PH319BT,12,1,Beam trawl,28/03/2019,07:20:00,117,49,14,-6,-18,28/03/2019,1,09:40:00,113.4,49,21,-6,-15,VIIH,27E3,NULL,01-Feb,NULL,E  ,140,NULL,NULL,NULL,Yes,80,Single Braided,5.5,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,27,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Square mesh codend,NULL,NULL,NULL,NULL,NULL,NULL,1
